estado,diario,data_publicacao,caderno,tipo_ato,nome,id_funcional,assinante,cargo_assinante,categoria_assinante,governador_edicao,representante_governo,origem_representante,spacy_pessoa,spacy_entidades,nome_parse_confiavel,cargo,orgao,trecho,fonte_url,arquivo_markdown
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,GUSTAVO OLIVEIRA PINTO,,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,GUSTAVO:MISC|Gustavo Oliveira Pinto:PER,sim,,da Superintendência de Infraestrutura e Logística,"NOMEAR GUSTAVO OLIVEIRA PINTO para exercer, com validade a contar de 23 de novembro de 2020, o cargo em comissão de Coordenador, símbolo DAS-7, da Coordenadoria de Engenharia e Avaliação Imobiliária, da Superintendência de Infraestrutura e Logística, da Subsecretaria de Gestão Administrativa, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,ISABEL CRISTINA MAGATON MELLO,1962619-3/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,CRISTINA MAGATON:LOC|Isabel Cristina Magaton Mello:PER,sim,,do Departamento Geral de Ações Socioeducativas - DEGASE,"NOMEAR ISABEL CRISTINA MAGATON MELLO , ID FUNCIONAL N° 1962619-3/1, matrícula nº 0806673-0, para exercer, com validade a contar de 15 de dezembro de 2020, o cargo em comissão de Diretor, símbolo DAS-7, do Centro de Capacitação Profissional, da Coordenação de Educação, Cultura, Esporte e Lazer, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,JANSEN PUEYO PAZ,5102474-8/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,JANSEN:LOC|Jansen Pueyo Paz:PER,sim,do cargo em comissão de Assistente,do Departamento Geral de Ações Socioeducativas - DEGASE,"EXONERAR com validade a contar de 15 de dezembro de 2020, JANSEN PUEYO PAZ , ID FUNCIONAL Nº 5102474-8/1, do cargo em comissão de Assistente, símbolo DAS-6, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,ERIKA FERREIRA FRANCO,50093363,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,ERIKA FERREIRA:MISC|Erika Ferreira Franco:PER,sim,,do Departamento Geral de Ações Socioeducativas - DEGASE,"NOMEAR ERIKA FERREIRA FRANCO , ID FUNCIONAL Nº 50093363 para exercer, com validade a contar de 15 de dezembro de 2020, o cargo em comissão de Assistente, símbolo DAS-6, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,ISABEL CRISTINA MAGATON MELLO,19626193/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,CRISTINA MAGATON:LOC|Isabel Cristina Magaton Mello:PER,sim,do cargo em comissão de Assistente,do Departamento Geral de Ações Socioeducativas - DEGASE,"EXONERAR com validade a contar de 15 de dezembro de 2020, ISABEL CRISTINA MAGATON MELLO , ID FUNCIONAL N° 19626193/1, do cargo em comissão de Assistente, símbolo DAS-6, da Coordenação Administrativa e Financeira, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,JANSEN PUEYO PAZ,5102474-8/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,JANSEN:LOC|Jansen Pueyo Paz:PER,sim,,do Departamento Geral de Ações Socioeducativas - DEGASE,"NOMEAR JANSEN PUEYO PAZ , ID FUNCIONAL Nº 5102474-8/1, para exercer, com validade a contar de 15 de dezembro de 2020, o cargo em comissão de Assistente, símbolo DAS-6, da Coordenação Administrativa e Financeira, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,CARLOS CEZAR BATISTA DOS SANTOS DIAS,5099569-3/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,CARLOS CEZAR BATISTA DOS SANTOS DIAS:PER,sim,,do Departamento Geral de Ações Socioeducativas - DEGASE,"NOMEAR CARLOS CEZAR BATISTA DOS SANTOS DIAS , ID FUNCIONAL N° 5099569-3/1, para exercer, com validade a contar de 15 de dezembro de 2020, o cargo em comissão de Assistente, símbolo DAS-6, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,CLAUDIA LOPES DA CUNHA,5007815-1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,Claudia Lopes Da Cunha:PER,sim,,,"NOMEAR CLAUDIA LOPES DA CUNHA , ID FUNCIONAL Nº 5007815-1, para exercer, com validade a contar de 23 de novembro de 2020, o cargo em comissão de Assistente, símbolo DAS-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,ROBERTO RICARDO TORQUATO DUARTE,5111795-9,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,ROBERTO:ORG|Roberto Ricardo Torquato Duarte:PER,sim,,da Superintendência de Infraestrutura e Logística,"NOMEAR ROBERTO RICARDO TORQUATO DUARTE , ID FUNCIONAL Nº 5111795-9, para exercer, com validade a contar de 30 de novembro de 2020, o cargo em comissão de Assistente, símbolo DAS-6, da Coordenadoria Financeira de Aluguéis e Concessionárias, da Superintendência de Infraestrutura e Logística, da Subsecretaria de Gestão Administrativa, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,CARLOS ANTÔNIO DA CRUZ SANTOS,1981974-9,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,CARLOS ANTÔNIO DA CRUZ SANTOS:PER,sim,,do Departamento Geral de Ações Socioeducativas - DEGASE,"NOMEAR CARLOS ANTÔNIO DA CRUZ SANTOS , ID FUNCIONAL Nº 1981974-9, para exercer, com validade a contar de 15 de dezembro de 2020, o cargo em comissão de Diretor Adjunto, símbolo DAS6, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,LILIANE RIBEIRO DA SILVA,50138235,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,RIBEIRO DA SILVA:MISC|Liliane Ribeiro Da Silva:PER,sim,,do Gabinete do Secretário,"NOMEAR LILIANE RIBEIRO DA SILVA , ID FUNCIONAL Nº 50138235, para exercer, com validade a contar de 01 de dezembro de 2020, o cargo em comissão de Assistente II, símbolo DAI-6, da Corregedoria Interna, do Gabinete do Secretário, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,PEDRO ANDRADE DA SILVA,3357468-5/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,PEDRO ANDRADE DA SILVA:MISC|Pedro Andrade Da Silva:PER,sim,,do Gabinete do Secretário,"NOMEAR PEDRO ANDRADE DA SILVA , ID FUNCIONAL Nº 3357468-5/1, para exercer, com validade a contar de 01 de dezembro de 2020, o cargo em comissão de Assistente II, símbolo DAI-6, da Corregedoria Interna, do Gabinete do Secretário, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,RICHARD FERREIRA,3467481-0/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,RICHARD FERREIRA:MISC|Richard Ferreira:PER,sim,,do Gabinete do Secretário,"NOMEAR RICHARD FERREIRA , ID FUNCIONAL Nº 3467481-0/1, para exercer, com validade a contar de 01 de dezembro de 2020, o cargo em comissão de Assistente II, símbolo DAI-6, da Corregedoria Interna, do Gabinete do Secretário, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,MONIQUE PELLEGRINO MALLA DOS SANTOS,4329364-6,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,PELLEGRINO MALLA DOS SANTOS:MISC|Monique Pellegrino Malla Dos Santos:PER,sim,,da Superintendência de Gestão de Pessoas,"NOMEAR MONIQUE PELLEGRINO MALLA DOS SANTOS , ID FUNCIONAL Nº 4329364-6, para exercer, com validade a contar de 15 de dezembro de 2020, o cargo em comissão de Assistente II, símbolo DAI-6, da Coordenadoria de Quadro de Horários, da Superintendência de Gestão de Pessoas, da Subsecretaria de Gestão Administrativa, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,SONIA BALBINA JOAQUIM,3462692-1/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,BALBINA JOAQUIM:ORG|Sonia Balbina Joaquim:PER,sim,do cargo em comissão de Assistente II,da Superintendência de Gestão de Pessoas,"EXONERAR com validade a contar de 15 de dezembro de 2020, SONIA BALBINA JOAQUIM , ID FUNCIONAL Nº 3462692-1/1, do cargo em comissão de Assistente II, símbolo DAI-6, da Coordenadoria de Quadro de Horários, da Superintendência de Gestão de Pessoas, da Subsecretaria de Gestão Administrativa, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,CARLOS CEZAR BATISTA DOS SANTOS DIAS,5099569-3/1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,CARLOS CEZAR BATISTA DOS SANTOS DIAS:PER,sim,do cargo em comissão de Ajudante I,do Departamento Geral de Ações Socioeducativas - DEGASE,"EXONERAR com validade a contar de 15 de dezembro de 2020, CARLOS CEZAR BATISTA DOS SANTOS DIAS , ID FUNCIONAL N° 5099569-3/1, do cargo em comissão de Ajudante I, símbolo DAI-1, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,CARLOS ANTÔNIO DA CRUZ SANTOS,1981974-9,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,CARLOS ANTÔNIO DA CRUZ SANTOS:PER,sim,do cargo em comissão de Ajudante I,do Departamento Geral de Ações Socioeducativas - DEGASE,"EXONERAR com validade a contar de 15 de dezembro de 2020, CARLOS ANTÔNIO DA CRUZ SANTOS , ID FUNCIONAL Nº 1981974-9, do cargo em comissão de Ajudante I, símbolo DAI-1, do Departamento Geral de Ações Socioeducativas - DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,ANTERIORMENTE ERIKA PEIXOTO FERREIRA,5009336-3,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,ANTERIORMENTE ERIKA PEIXOTO FERREIRA:PER,sim,do cargo em comissão de Ajudante I,do Departamento Geral de Ações Socioeducativas DEGASE,"EXONERAR com validade a contar de 15 de dezembro de 2020, ERIKA FERREIRA FRANCO, anteriormente Erika Peixoto Ferreira , ID FUNCIONAL Nº 5009336-3 do cargo em comissão de Ajudante I, símbolo DAI-1, do Departamento Geral de Ações Socioeducativas DEGASE, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,CARLOS ANDRE LOFREDO DA SILVA,50995251,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,CARLOS ANDRE LOFREDO DA SILVA:PER,sim,do cargo em comissão de Assessor,,"EXONERAR com validade a contar de 21 de dezembro de 2020, CARLOS ANDRE LOFREDO DA SILVA , ID FUNCIONAL N° 50995251, do cargo em comissão de Assessor, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,LUIZ PAULO AMORIM COELHO,5036294-1,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,LUIZ PAULO:PER,sim,,,"NOMEAR LUIZ PAULO AMORIM COELHO , ID FUNCIONAL Nº 5036294-1, para exercer, com validade a contar de 18 de dezembro de 2020, o cargo em comissão de Assessor, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,IGOR DE SÁ FERRET,5097123-9,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,IGOR DE SÁ FERRET:MISC|Igor De Sá Ferret:PER,sim,do cargo em comissão de Assistente,,"EXONERAR com validade a contar de 18 de dezembro de 2020, IGOR DE SÁ FERRET , ID FUNCIONAL Nº 5097123-9, 126932187-05, do cargo em comissão de Assistente, símbolo DAS-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,JEFFERSON VIANA,,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,JEFFERSON VIANA:MISC|Jefferson Viana:PER,sim,,,"NOMEAR JEFFERSON VIANA DA SILVA , para exercer, com validade a contar de 18 de dezembro de 2020, o cargo em comissão de Assistente, símbolo DAS-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),exoneracao,SERGIO SIMÃO PEREIRA SESSIM,5037397-8,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,SERGIO:ORG|PEREIRA:LOC|Sergio Simão Pereira:PER,sim,do cargo em comissão de Assistente II,,"EXONERAR com validade a contar de 18 de dezembro de 2020, SERGIO SIMÃO PEREIRA SESSIM , ID FUNCIONAL N° 5037397-8, do cargo em comissão de Assistente II, símbolo DAI-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,LUIZ HENRIQUE LEAL COELHO,42725879,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,LUIZ HENRIQUE LEAL COELHO:PER,sim,para exercer o cargo em comissão de Auditor-Chefe,do Departamento de Transportes Rodoviários do Estado do Rio de Janeiro - DETRO/RJ,"NOMEAR LUIZ HENRIQUE LEAL COELHO , ID FUNCIONAL Nº 42725879, para exercer o cargo em comissão de Auditor-Chefe, símbolo DAS-8, da Auditoria Geral, do Departamento de Transportes Rodoviários do Estado do Rio de Janeiro - DETRO/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-23,Parte I (Poder Executivo),nomeacao,ANTONIO JOSE DE CASTRO PACHEC O,50903241,,,,Claudio Bomfim de Castro e Silva - Governador em exercicio,Claudio Bomfim de Castro e Silva,Executivo estadual,sim,ANTONIO JOSE DE CASTRO:PER,sim,,do Departamento de Transportes Rodoviários do Estado do Rio de Janeiro - DETRO/RJ,"NOMEAR ANTONIO JOSE DE CASTRO PACHEC O, ID FUNCIONAL Nº 50903241, para exercer, com validade a contar de 16 de dezembro de 2020, o cargo em comissão de Coordenador, símbolo DAS-8, da Coordenadoria Técnica, da Diretoria Técnico-Operacional, do Departamento de Transportes Rodoviários do Estado do Rio de Janeiro - DETRO/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wRmVsRlZUWGRSZWxsMFRWVlZORTVwTURCU2Ftc3lURlZGTWs5VVRYUk9hMUV4VFd0VmVGSkVUVE5TVkVaQ1RWUmpNMDlFUVRGT1ZFVjNUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-23.md
